latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-35.81668,148.70245,334.6,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,285.2,6.4,N
-35.81588,148.69794,311.4,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,284.2,4.6,N
-35.81747,148.70702,303.7,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,284.1,6.4,N
-35.81927,148.69705,332.6,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,285.2,4.6,N
-35.82007,148.70158,351.5,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,294.2,6.4,N
-35.82086,148.70609,310.9,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,284,6.4,N
-35.81476,148.65135,304.2,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,285.1,1.4,N
-35.82267,148.6962,297.4,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,283,0.8,N
-35.82346,148.7007,315.7,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,283.6,1.7,N
-35.82426,148.70522,311.3,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,283.6,1.7,N
-35.82506,148.70979,296.3,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,283.1,1.5,N
-35.81816,148.65047,314.5,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,285.2,1.4,N
-35.82253,148.63493,305.2,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,283.8,1.2,N
-35.83035,148.61877,298.4,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,283.6,1.5,N
-35.83273,148.63228,300.7,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,284.7,0.9,N
-35.83375,148.61792,325.8,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,285.5,1.5,N
-35.83298,148.61356,300.5,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,282.9,1.5,N
-35.83612,148.63138,303.3,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,284.8,0.9,N
-35.83793,148.62144,322.7,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,285.9,1.7,N
-35.83716,148.61707,303.9,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,283.2,1.6,N
-35.83952,148.63046,301.8,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,285.4,1.7,N
-35.84134,148.62061,300.9,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,283.9,1.7,N
-35.78322,148.27258,298.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,286.3,0.6,N
-35.85133,148.63705,301.7,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,285.1,1.1,N
-35.78256,147.60402,310,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.6,1.4,N
-35.78343,147.60875,302.2,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,0.8,N
-35.78519,147.59833,306.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.1,1.3,N
-35.78608,147.60315,306.9,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.9,1.3,N
-35.78695,147.60789,309.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.3,1.2,N
-35.78779,147.59236,303.9,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.9,0.8,N
-35.78869,147.59731,319.3,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.4,1.3,N
-35.79047,147.60698,305.9,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.6,1.2,N
-35.78474,147.60135,310.5,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.8,1.3,N
-35.78564,147.60614,310.6,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.1,1.3,N
-35.78652,147.61079,303,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.6,0.8,N
-35.78733,147.59554,312.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.8,1.8,N
-35.78825,147.6004,310.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.3,1.3,N
-35.79003,147.60988,303,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.9,0.8,N
-35.79081,147.59438,322.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.1,1.3,N
-35.79174,147.59932,307.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.3,1.1,N
-35.79353,147.60893,304,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.7,0.8,N
-35.79427,147.59322,303.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.5,1.3,N
-35.79521,147.59821,308.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.5,1.1,N
-35.79616,147.60327,307.2,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.8,1.1,N
-35.79705,147.60802,304,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.6,0.8,N
-35.79776,147.59215,305.6,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.5,1,N
-35.7987,147.59717,313,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.9,1.4,N
-35.79967,147.60233,314.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.9,1.4,N
-35.80058,147.60716,319.5,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.4,2.9,N
-35.88995,148.09056,301,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.1,0.6,N
-35.8041,147.60632,320,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.5,2.9,N
-35.80497,147.61098,334.2,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.5,2.9,N
-35.8022,147.59618,310.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.3,1.4,N
-35.80317,147.60136,313.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.4,1.4,N
-35.87703,148.00014,306.8,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.6,1.3,N
-35.87791,148.00493,318.6,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.4,1.5,N
-35.87879,148.00975,312.8,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.7,1.5,N
-35.89251,148.08472,300.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.3,0.3,N
-35.89338,148.08948,306.8,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.7,0.6,N
-35.89425,148.09425,302,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.6,0.6,N
-35.80938,147.61487,328.2,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.2,2.6,N
-35.81023,147.6194,323.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.3,2.6,N
-35.8111,147.62407,328,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.6,2,N
-35.80762,147.60542,304.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,1.3,N
-35.80851,147.6102,312.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.7,1.3,N
-35.88225,148.00882,312.4,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.7,1.1,N
-35.88313,148.01363,314.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.6,1.3,N
-35.89328,148.06917,316.5,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.9,1.8,N
-35.89766,148.09312,310.5,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.1,1.4,N
-35.81461,147.62317,302.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,290,2,N
-35.88571,148.00789,302.3,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290,1.1,N
-35.88747,148.0175,305.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290,1.3,N
-35.8164,147.61299,330.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.7,3.8,N
-35.82081,147.63666,339.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.6,5.3,N
-35.82167,147.64127,335.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.7,5.3,N
-35.88311,147.97388,321.3,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.2,2,N
-35.81273,147.59337,303.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.4,1,N
-35.81553,147.60835,302.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291,1.1,N
-35.88228,147.96933,302,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.2,1.2,N
-35.81988,147.61194,333.3,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.9,3.8,N
-35.81532,147.58745,305.2,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.6,1.4,N
-35.81625,147.59247,310.9,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.4,1,N
-35.81719,147.59747,305.5,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.1,1,N
-35.81813,147.60254,301.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.7,1.1,N
-35.81902,147.60735,318,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292,1.1,N
-35.87369,147.90271,312.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.6,1.5,N
-35.87457,147.90744,314.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.8,1.8,N
-35.87543,147.91219,318.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.3,1.8,N
-35.88575,147.96846,317.9,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,1.2,N
-35.88658,147.97298,316,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.3,2,N
-35.82252,147.60632,348.5,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,300.2,16.8,N
-35.82338,147.61092,354.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,300.5,11,N
-35.83042,147.64876,338.9,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.1,3.7,N
-35.89005,147.97206,324.8,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.2,3.2,N
-35.81791,147.5816,309.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.3,5.7,N
-35.81977,147.59158,310.6,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.7,1.2,N
-35.82426,147.61566,302.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.9,11,N
-35.88923,147.96759,316.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,1.1,N
-35.90374,148.04707,304.9,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290,1.2,N
-35.90788,148.06979,303.9,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.7,0.6,N
-35.82048,147.57559,328.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.7,4,N
-35.82143,147.58069,346.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,297.1,5.7,N
-35.82601,147.6053,346.3,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,295.2,16.8,N
-35.82688,147.60997,343.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293,11,N
-35.83392,147.64781,320.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.6,3.7,N
-35.83479,147.65248,332.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.4,3.7,N
-35.9072,148.04619,322.7,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,1.2,N
-35.8233,147.59071,305,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.4,1.2,N
-35.88327,147.91525,300.9,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.2,0.7,N
-35.89188,147.96225,300,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.5,1.1,N
-35.90474,148.03267,301,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.2,0.4,N
-35.90639,148.04175,313.6,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.8,1.3,N
-35.90799,148.05055,301.5,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.3,1.2,N
-35.82495,147.57985,348.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,295.8,3.7,N
-35.83829,147.65154,334.6,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.3,2.9,N
-35.83915,147.6562,339,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.9,4.2,N
-35.88676,147.91444,332.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.4,4.9,N
-35.88763,147.91914,341.2,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.6,4.9,N
-35.8885,147.92389,326.6,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.2,2,N
-35.90902,148.0363,335.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.5,2.4,N
-35.90984,148.04082,329.7,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.4,2.4,N
-35.824,147.57469,316.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.7,2.6,N
-35.88589,147.90965,306,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.8,1.4,N
-35.88937,147.92867,307.5,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.7,2,N
-35.892,147.94304,305.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.3,1.7,N
-35.89779,147.97469,301,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.4,0.7,N
-35.82212,147.5448,321.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.9,1.6,N
-35.82302,147.54962,322.3,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.7,2.5,N
-35.82752,147.57382,334.5,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.8,2.6,N
-35.84266,147.65526,334.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.2,4.2,N
-35.89023,147.91351,331.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.3,4.9,N
-35.89109,147.91818,337.8,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.6,4.9,N
-35.89195,147.92288,321.3,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290,2,N
-35.89371,147.93251,322.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.8,4.6,N
-35.8946,147.93742,346.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.8,4.6,N
-35.91329,148.03986,321.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.6,2.4,N
-35.9141,148.04428,322.4,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,1.8,N
-35.82657,147.56873,308.3,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.2,2.6,N
-35.82848,147.57898,308.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.7,3.7,N
-35.84179,147.65057,311.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.5,2.9,N
-35.89549,147.94229,318,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.2,1.7,N
-35.90125,147.97379,300.5,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.3,0.7,N
-35.91247,148.03535,301.6,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.1,2.4,N
-35.91489,148.04866,304.4,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.8,1.8,N
-35.93787,148.17543,310.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.4,0.7,N
-35.93871,148.1801,298.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,287.8,0.7,N
-35.93955,148.18477,299.9,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.6,0.7,N
-35.82299,147.52968,324.5,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.1,2.1,N
-35.82387,147.53438,327.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.1,2.1,N
-35.82476,147.53917,326.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.6,2,N
-35.84615,147.65433,330.9,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292.2,2.8,N
-35.86041,147.73141,323.6,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.8,1,N
-35.89807,147.93649,325.3,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.5,2,N
-35.91753,148.04324,323.7,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.8,3.2,N
-35.91832,148.04762,343.7,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,294.3,3.2,N
-35.9413,148.17448,325,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.2,2.5,N
-35.94213,148.17911,324,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.5,2.5,N
-35.94297,148.18375,325.4,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.2,2.9,N
-35.81739,147.49963,303.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.7,0.7,N
-35.82566,147.54401,305.8,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.2,2,N
-35.82655,147.54877,308.9,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.6,1.1,N
-35.83105,147.57294,305.9,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,292,1.3,N
-35.89454,147.91718,306.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.8,0.9,N
-35.89716,147.93153,313,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.3,2,N
-35.89896,147.94138,311.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.4,1.3,N
-35.82091,147.4987,303.5,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.2,0.7,N
-35.82558,147.52376,304.6,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.4,1.3,N
-35.82742,147.53365,303.7,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.9,2.1,N
-35.86388,147.73035,301.8,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.3,1,N
-35.86477,147.73517,303.6,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,1,N
-35.92176,148.04657,314.6,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.2,3.2,N
-35.94141,148.15514,300.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288,0.4,N
-35.94225,148.15979,298.5,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.1,0.4,N
-35.95219,148.21487,309.5,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.5,0.8,N
-35.82908,147.52272,309.1,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.5,1.1,N
-35.95397,148.20479,301.5,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.7,1.6,N
-35.95479,148.20932,311.9,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.3,0.9,N
-35.9556,148.21387,305.9,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.5,0.9,N
-35.95643,148.21846,299.6,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.9,0.3,N
-35.95738,148.20374,328.8,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.6,1.6,N
-35.83259,147.52177,309.2,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,1.1,N
-35.95656,148.19916,306.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.2,1.6,N
-35.9582,148.20828,299.4,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.8,0.9,N
-35.9689,148.26785,313.6,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,290.6,1.7,N
-35.83245,147.50111,314.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.6,1.5,N
-35.97235,148.26703,302,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,290.3,0.7,N
-35.83689,147.50516,311.2,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.4,1.4,N
-35.8378,147.50999,310.4,0.44,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.7,1.4,N
-35.97494,148.26143,304.2,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,290.4,0.7,N
-35.97753,148.25583,304.7,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,290.7,3.6,N
-35.9784,148.2607,304.3,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,290.2,1.6,N
-35.98011,148.2502,350.6,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,295.2,3.6,N
-35.98098,148.25504,331,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,292.9,3.6,N
-35.97927,148.24545,309.3,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,290.6,1.6,N
-35.98357,148.24947,345.4,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,293.1,6.5,N
-35.98444,148.2543,343.5,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,292.7,6.5,N
-35.98532,148.25925,317.4,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,290.3,1.5,N
-35.9862,148.26422,304.3,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,288.3,1.5,N
-36.03785,148.30161,304.8,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,285,0.9,N
-36.04298,148.31012,301.6,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,284.4,0.8,N
-35.99559,147.81056,300.4,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.4,0.5,N
-35.99646,147.81535,314.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.7,1.6,N
-35.99126,147.76704,322.8,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291,2,N
-35.9991,147.80983,324.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.5,1.9,N
-35.99999,147.81468,336,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,295.8,2.2,N
-36.00087,147.81953,313.6,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.8,2.2,N
-35.99564,147.77103,309.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290,2,N
-35.99739,147.78059,301.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.2,0.5,N
-36.00262,147.80911,315.8,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.9,1.9,N
-36.00351,147.81403,314.4,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,293.9,2.2,N
-36.00441,147.81894,304.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.5,2.2,N
-35.99911,147.77007,337.9,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,293,2,N
-35.9982,147.76501,304.3,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.7,2,N
-36,147.77492,300.3,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.8,0.9,N
-36.00087,147.77963,306.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.1,0.9,N
-36.00173,147.78432,307.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.8,0.8,N
-36.00436,147.79869,301.2,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.2,0.6,N
-36.00524,147.80353,306.4,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.1,1,N
-36.00166,147.76395,307.6,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.2,2,N
-36.00519,147.78328,300.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.5,0.8,N
-36.00786,147.7979,301.2,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.8,0.6,N
-36.00875,147.80284,302.2,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.5,1,N
-36.0836,148.15631,317.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.9,2.1,N
-36.0251,147.79242,309,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,291.7,1.2,N
-36.02856,147.79132,308.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,290.5,1.2,N
-36.52922,149.92601,296.3,0.39,0.36,2020-01-08,1454,1,nominal,1.0NRT,285.6,0.5,N
-36.53254,149.92516,307.5,0.39,0.36,2020-01-08,1454,1,nominal,1.0NRT,286.1,0.5,N
-36.16051,147.61545,308.3,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289,1.3,N
-36.26448,147.965,301.6,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289,0.7,N
-36.26535,147.96989,306.6,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.8,0.7,N
-36.30649,148.17903,302.6,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,286.9,0.5,N
-36.36346,148.26683,302.7,0.41,0.37,2020-01-08,1454,1,nominal,1.0NRT,288.2,1.2,N
-36.33259,148.07599,305.2,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.2,0.7,N
-36.2697,147.6731,298.1,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,288,0.6,N
-36.27058,147.67787,312.6,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.1,1.6,N
-36.33187,148.0125,304.4,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.6,0.8,N
-36.33359,148.02193,312.3,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.1,1.1,N
-36.33444,148.02661,316.7,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.6,1.6,N
-36.33609,148.03571,303.5,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.8,1,N
-36.33689,148.04015,313.5,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290,1,N
-36.33871,148.03024,327.3,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,290,2.5,N
-36.27406,147.67691,300.2,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.5,1.1,N
-36.35302,148.10928,319.9,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,289.7,1.7,N
-36.35647,148.10852,324.3,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,289.4,1.7,N
-36.27931,147.68559,311.7,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.6,0.8,N
-36.33962,148.01535,306.3,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.1,1,N
-36.34045,148.01994,307.4,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.9,1,N
-36.35733,148.11325,313.2,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,289.3,1.7,N
-36.28278,147.68463,323.5,0.43,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.5,1.9,N
-36.35586,148.08521,328,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,288.6,1.7,N
-36.35826,148.09848,328.9,0.42,0.38,2020-01-08,1454,1,nominal,1.0NRT,289.3,2.2,N
-36.36079,148.11255,341.3,0.42,0.37,2020-01-08,1454,1,nominal,1.0NRT,290,2.3,N
